,Ono_O0,Ono_O3,Ono_Oz,O_O0,O_O3,O_Oz,Oun_O0,Oun_O3,Oun_Oz
0,63.77689218521117,52.07746934890747,59.37612795829773,64.10485601425171,53.70858597755431,62.75650501251219,57.78519082069397,56.2303192615509,55.17065072059633
1,52.41542720794678,61.09202599525452,52.516698122024536,53.74991488456726,47.48264694213867,52.05802011489868,53.57065176963806,58.93419122695923,53.778356075286865
2,58.7087459564209,52.24968194961548,58.74133801460269,58.12023806571963,52.87143611907962,53.6858580112457,52.452441930770874,59.60659885406494,57.80489802360535
3,57.78403925895691,52.52629613876343,60.797492027282715,57.78451681137085,51.67988419532776,52.61819410324097,54.3907949924469,58.98912191390991,58.965901613235474
4,58.32886600494385,60.10045981407171,58.90853309631342,57.39764714241028,61.25018501281738,52.60509181022644,53.91416716575628,59.13116884231562,59.86811590194702
5,58.545868158340454,52.39059090614319,58.84782195091253,58.032197237014714,50.90236711502075,54.86357498168945,57.11558413505554,59.04988074302673,60.325947761535645
6,59.52336406707764,52.382713317871094,59.35395908355713,57.952529191970825,63.294968128204346,56.577322006225586,54.76483607292175,58.926291942596436,60.27506995201111
7,58.42116713523865,64.96513795852661,59.43656015396118,57.890645265579224,52.52031898498535,56.68755578994751,56.784045934677124,58.22152614593506,60.36633610725403
8,59.31576681137085,53.250957012176514,58.26295614242554,56.45006799697876,51.93529486656189,56.39968705177307,55.868160009384155,57.49339413642883,58.68510913848877
9,58.78996181488037,64.38230013847351,58.057989835739136,56.65874528884888,62.14178204536438,57.15443301200867,55.459014892578125,56.358575105667114,59.457837820053214
10,58.945631027221566,51.29528498649597,57.65991091728222,56.959492921829224,51.17325592041004,57.33828139305115,57.06175303459179,58.80093693733215,59.36573505401611
11,58.963825941085815,52.27015399932861,58.82620596885681,58.095967054367065,61.416448116302604,56.96322202682495,55.917165994644165,57.76245403289818,58.864672899246216
12,58.822957038879395,55.58315086364746,58.415807008743286,56.80516719818138,51.07105207443237,56.31330990791321,55.48300218582176,57.42337012290932,58.42193412780762
13,57.51016947419605,52.552653074264754,58.81423807144165,56.31679391860962,60.91168093681358,55.650835275650024,55.5984148979187,57.43052411079407,56.84940814971924
14,56.98271059989929,55.1215398311615,58.53162980079651,56.35616898536682,51.99620819091797,56.51482105255127,55.25895810127281,56.98643779754639,57.29234027862503
15,57.42606806755066,54.08262586593628,58.45128512382507,56.7074818611145,52.409106969833374,55.58675575256302,56.95022416114807,57.42654204368614,57.90056610107422
16,58.722994327545166,51.58386015892029,56.75948119163536,57.80150604248047,54.5261070728302,56.87054109573364,56.31669998168968,57.36570382118225,56.58431792259216
17,57.18827223777771,55.31107807159424,57.59187602996826,57.665738105773926,61.63439583778381,55.940446853637695,56.8844838142395,55.51979708671547,57.715327978134155
18,58.72795820236206,55.14443588256836,56.15082287788391,55.19938516616821,51.193267822265625,56.61647391319275,56.78575491905258,55.80772924423218,57.509576082229614
19,57.188248872757185,55.27116322517418,56.784258127212524,54.752700328826904,61.20582723617531,54.59042596816994,55.52564692497231,55.229511976242065,56.22267889976479
20,57.70779228210449,54.49296307563782,56.165810108184814,56.603982210159074,52.62213397026062,55.879747867584456,54.6367928981781,56.18415594100975,56.843683958053816
21,57.60506081581116,54.48046612739563,55.514156103134155,55.8725078105922,51.81014561653137,55.09776186943054,54.71885609626793,55.293168067932584,55.06659412384033
22,58.41698098182678,64.20159697532654,56.56824779510498,55.34553122520447,62.24555587768555,56.33288288116455,54.54814124107361,54.47686409950256,55.89963960647583
23,65.64598178863525,59.83498001098633,55.303398847579956,54.23471403121948,51.02838897705078,55.568964719772794,55.13094997406006,53.81039476394653,54.18337678909302
24,61.59500432014465,52.68659496307373,55.29256200790405,55.02860689163208,52.32524490356445,54.44031119346573,55.04235601425171,54.5747110843663,54.20381808280945
25,55.024107933044434,52.824625968933105,54.92849612236023,53.5774142742157,52.322763204574585,51.5338339805603,54.372607946395874,53.64981198310852,55.60441780090332
26,56.92215418815613,63.21281290054321,55.16527795791626,53.91306519508362,51.365203857421875,55.21879982948303,55.9774489402771,55.20191478729248,55.5062689781189
27,54.76705598831177,51.39636182785034,55.63425087928772,54.718053102493286,53.23284411430359,55.15073823928833,54.31187915802002,54.07569193840027,53.72773790359497
28,54.190470933914185,52.42806625366211,55.53475904464722,52.76589012145996,48.05343317985535,54.2002649307251,54.703464746475674,53.47090005874634,53.93642783164978
29,56.224865198135376,61.678631067276,54.23566794395447,55.39986300468399,57.34716486930847,54.86854600906372,53.391095876693726,55.317360162734985,54.196022033691406
