,Ono_O0,Ono_O3,Ono_Oz,O_O0,O_O3,O_Oz,Oun_O0,Oun_O3,Oun_Oz
0,170.7658961347596,167.72795486450195,172.58404207229614,190.01439182600186,173.4032080173493,169.5366461277008,171.40109705924985,189.18666100502014,153.9451560974121
1,169.83298711250077,170.16508102416992,185.27143502235418,190.66149711608887,186.07983899116516,182.51452708244324,184.967444896698,190.03865909576416,169.66025495528993
2,170.4393961429596,171.40743684768677,190.07750606536865,190.64083003997803,189.50089716911316,188.91975021362305,189.5661199092865,189.1593918800354,168.62308502197084
3,169.82950711250317,170.99509406089783,188.83039212226868,190.7308678627012,188.65656399726868,187.53202199935913,188.18692684173584,186.8638792037964,168.68371677398864
4,170.13139295578003,170.29773378372192,189.0435950756073,189.88508415222168,187.28444600105286,187.91954612731934,184.84100890159607,188.35413312911987,169.60353326797485
5,175.1434941291809,169.28972268104553,188.1072039604187,189.145339012146,186.97539496421814,188.6622111797335,186.65029287338257,186.3671290874479,170.540575027464
6,182.93971991539001,168.73497104644775,187.90023493766785,188.7328987121582,186.51288485527039,188.5342328548429,184.23028111457825,185.73971390724182,168.4978187084198
7,182.25029087066628,169.89530110359192,187.61627578735352,188.22992420196533,186.46366000175476,187.14661908149697,183.88350629806519,184.78934407234146,169.36981415748778
8,182.23549795150734,168.31372094154358,187.14186191558838,187.34900903701782,185.23638010025024,187.0873470306401,183.98224592208885,183.90994310379028,168.59453105926514
9,182.28193473815918,169.67858791351318,185.79586505889893,187.07218623161316,184.95282006263733,187.17006421089172,183.09116911888123,183.44444680213928,169.92820286750793
10,181.6259000301361,170.61792302131653,186.69507813453674,185.86151480674744,182.92742586135864,185.13245010375977,182.53848481178284,182.63567781448364,168.52788305282593
11,181.78663301467896,169.99714207649413,186.775053024292,185.84126687049866,184.03207874298096,184.08577609062195,181.83631324768066,181.94354391098022,168.93061709403992
12,181.64975595474243,169.9038348197937,184.87356901168823,186.12040376663208,183.1625783443451,185.6964590549469,170.2417919635773,180.71880888938904,169.5818343162573
13,181.386372089386,168.75943589210692,183.92169308662415,184.57773995399475,181.8187489509587,184.19945907592773,175.87384295463556,181.32832312583923,167.8259620666504
14,182.7041778564453,169.5917899608594,183.69168901443481,183.6025140285492,184.0555689334874,183.58214807510376,188.5472047328949,180.36991906166077,168.8529598712903
15,179.51025772094727,168.78016090392703,182.82979106903076,183.83631777763367,181.36526894569397,182.71276092529297,187.65823626518227,179.2986581325531,168.66446614265624
16,181.02984309196472,169.75707292556763,181.72713303566024,182.409588098526,181.55084896087646,180.71423196792557,187.14261579513527,177.27969908714294,168.69287109375
17,180.02132606506348,170.08509492874146,179.91336011886597,184.7004599571228,183.0947961807251,180.43467020988464,186.96663093566895,177.60532999038696,168.6466512680072
18,181.59290075302124,170.00372982025158,181.29645109176636,181.92773509025574,181.91151809692383,180.24325299263,187.36860489845253,177.75025606155396,168.5026068687439
19,179.7542281150818,170.14922094345116,178.94155716896057,183.05454993247986,179.68091702461243,182.6108181476593,186.14125680923462,179.82067584991455,169.96278691292173
20,180.02948904037476,171.26076006889343,181.07431197166443,183.43491291999817,180.28485894203186,180.6812641620636,186.41518211364746,180.8764579296112,168.87707710266113
21,180.23732781410217,181.23855829238892,179.60646605491638,180.0533790588379,180.1570589542389,181.0563199520111,184.15885400772095,177.38402795791626,168.9355320930481
22,180.49885272979736,181.9887788295748,177.55732011795044,180.36679196357727,180.1179850101471,179.40190505981445,185.2987780570984,178.7434697151184,168.8551139831543
23,177.11565399169922,182.85082888603188,176.2209038734436,180.6007559299469,180.29581689834595,181.79429602622986,184.77522587776184,178.1055121421814,169.10496616363525
24,177.63923501968384,181.9810197353363,178.58045411109924,178.05686783790588,180.2230520248413,179.27884101867676,184.50685286521912,177.48079800605774,168.42067289352417
25,179.1329960823059,181.57546281814575,176.63397407531738,176.87812876701355,176.42673993110657,179.7187159061432,183.8799319267273,176.12168192863464,167.84982919692993
26,175.34100317955017,181.6485869884491,176.956552028656,179.82813620567322,176.05189990997314,178.69532203674316,184.2816891670227,177.4134590625763,167.17319917678833
27,177.66541695594788,182.39601588249207,176.72200083732605,179.2273542881012,178.76946473121643,178.9243347644806,182.99882102012634,176.98314213752747,167.31701588630676
28,174.14446091651917,183.1787087917328,177.61238884925842,175.58717393875122,177.752357006073,178.82433319091797,182.80660104751541,174.40597414970398,168.89572095870972
29,174.69456577301025,183.65167999267624,173.43358612060547,178.3128309249878,175.4497148990622,178.35915303230286,182.40712809562683,175.32769322395325,167.81777000427246
