,Ono_O0,Ono_O3,Ono_Oz,O_O0,O_O3,O_Oz,Oun_O0,Oun_O3,Oun_Oz
0,73.9809868335724,82.63770079612732,43.178648233413696,81.64152812957762,72.0562689304352,80.59685492515563,45.916399002075195,74.19348096847537,69.1414787769317
1,73.05456590652466,72.49533104896545,69.1117959022522,81.51040935516355,79.94318509101868,69.6206738948822,80.9704658985138,74.74208784103391,73.80463695526129
2,77.79531025886536,72.9152979850769,89.21944403648376,81.97640991210938,80.65858268737793,81.5500750541687,81.32655882835388,79.35185408592224,76.44725298881531
3,74.2738299369812,72.72588515281677,69.81387901306152,81.7930371761322,81.05172610282904,70.18864679336548,68.71373701095581,78.2716171741485,73.65411496162415
4,75.88660597801208,72.58934116363525,81.95828199386597,81.76836085319519,80.68304109573364,83.92589473724365,83.46436882019043,79.04792594909668,75.24370884895325
5,76.03503680229187,73.01120519638062,74.92033576965378,81.53737020492554,80.74779200553894,71.07714319229126,82.99578499794006,78.8223512172699,75.1227478981018
6,76.6538758277893,72.33194017410278,76.90697431564354,81.14346694946289,80.93014025688171,73.15915393829346,83.25867486000061,79.0735731124878,76.05249691009521
7,76.89423394203186,72.60433506965637,76.59652400016785,81.38722395896912,80.96270895004272,74.04337406158436,69.06894373893738,79.20618987083435,76.79637384414673
8,77.59452486038208,82.70686292648315,76.19740796089172,81.04702091217041,80.35881304740906,73.65704822540283,69.58319425582886,78.35810685157753,76.47304511070229
9,77.11533093452454,68.84764122962952,75.83853101730347,80.73836994171143,80.82335376739502,75.66211819648743,69.1820936203003,79.00061416625977,76.56263971328735
10,77.21870708465553,83.60566687583923,75.24888396263123,80.47116804122925,80.71053433418274,75.26823496818542,69.15184998512268,78.66275191307068,76.48216390609741
11,77.46402287483215,82.29908585548401,75.29213404655457,79.67162704467773,80.33309507369995,76.18116974830627,68.67629599571228,77.95241332054115,76.64924693107605
12,77.12697911262512,68.82478523254395,74.83940005302429,80.27161693572998,80.17600107192993,76.177255153656,68.88323998451233,78.28352308273315,76.73425793647766
13,77.09569215774536,81.01512384414673,74.69447708129883,79.60372710227944,79.9910900592804,77.26084518432594,83.90209364891052,77.86700701713562,76.69517111778282
14,76.81219792366028,81.03911900520325,74.79409885406494,79.15881967544533,79.61264276504517,76.7567811012268,82.46958804130554,77.93045687675476,75.94961500167847
15,76.76379418373108,82.0298240184784,74.24213194847107,79.27631282806396,79.19890904426597,77.08129405975319,82.23748183250427,77.82711720466614,76.4317262172699
16,77.72816205024697,68.99504685401917,73.76500082015991,78.82512807846092,79.54032778739929,76.83389401435875,82.16377091407776,77.91436100006104,76.41626977920532
17,77.02421808242752,82.43494415283203,73.85508489608765,78.96341395378113,78.56824684143066,77.3475878238678,80.73145699501038,77.72117400169373,75.73094987869263
18,76.83326268196106,82.2290620803833,74.12429118156433,77.93352484703064,78.42417311668396,76.39549326896667,69.43176126480103,76.86772298812866,76.19706702232361
19,76.765300989151,80.08192086219788,73.71076989173935,77.75642323493958,78.0224781036377,75.42559885978699,82.14355206489654,77.26560401916504,75.98903703689575
20,77.1153552532196,68.82349634170532,72.95583820343018,78.03982877731323,77.59678173065186,75.28012490272522,81.94392800331116,76.91617608070374,75.7855019569397
21,76.78211784362793,80.77609205245972,73.6413049697876,77.16493701934814,77.14139986038208,75.43963479995728,81.33027410507202,77.20735907554626,74.73018002510071
22,76.30156111717224,80.93252611160278,73.26414585113525,77.5720808506012,77.517333984375,75.39199829101562,80.2682774066925,76.76519513130188,75.579274892807
23,75.2274911403656,80.33719301223755,81.13354325294495,77.48044419288635,76.76973915100098,75.90566396713257,80.24405789375305,75.38501214981079,74.88946294784546
24,75.86082720756531,80.0071759223938,69.30253195762634,77.33776473998978,76.56119012832642,74.58637118339539,80.74202799797058,76.67972612380981,74.50655794143677
25,75.5123941898346,67.73441123962402,68.781907081604,75.22968006134033,75.83903384208679,74.86913108825684,80.4147801399231,76.59040403366089,75.048513174057
26,76.27588200569153,82.41802787780944,68.82424306869507,75.87815809249878,75.98055219650269,74.74778604507446,81.9194860458374,76.22454977035522,74.28057718276978
27,74.9979932308197,79.50357103347778,81.2786979675293,75.50673794746399,75.68498301506042,74.31481194496155,81.23897337913513,74.4359679222107,74.76473593711853
28,75.02219891548157,80.14401507377625,68.84060907363892,74.80861806869507,75.40034604072525,74.67361521720886,79.8067800998706,74.70019316673279,74.06679320335343
29,74.28889322280838,80.56782221794128,83.7268660068512,75.12524914741516,75.38071012496948,74.48785209655762,79.444504737854,73.93967103958084,73.98191618919327
